資料名稱,字頭,轉號,韻圖開合(修正後),韻圖母位置,韻圖聲,韻圖韻,韻圖等
韻鏡（古逸叢書本）,斟,38,,齒音第二位,入,緝,三
韻鏡（古逸叢書本）,執,38,,齒音第一位,入,緝,三
韻鏡（古逸叢書本）,岌,38,,牙音第四位,入,緝,三
韻鏡（古逸叢書本）,及,38,,牙音第三位,入,緝,三
韻鏡（古逸叢書本）,泣,38,,牙音第二位,入,緝,三
韻鏡（古逸叢書本）,急,38,,牙音第一位,入,緝,三
韻鏡（古逸叢書本）,孨,38,,舌音第四位,入,緝,三
韻鏡（古逸叢書本）,蟄,38,,舌音第三位,入,緝,三
韻鏡（古逸叢書本）,湁,38,,舌音第二位,入,緝,三
韻鏡（古逸叢書本）,縶,38,,舌音第一位,入,緝,三
韻鏡（古逸叢書本）,𩾳,38,,脣音第三位,入,緝,三
韻鏡（古逸叢書本）,鵖,38,,脣音第一位,入,緝,三
韻鏡（古逸叢書本）,熠,38,,喉音第四位,入,緝,四
韻鏡（古逸叢書本）,揖,38,,喉音第一位,入,緝,四
韻鏡（古逸叢書本）,習,38,,齒音第五位,入,緝,四
韻鏡（古逸叢書本）,𩎕,38,,齒音第四位,入,緝,四
韻鏡（古逸叢書本）,集,38,,齒音第三位,入,緝,四
韻鏡（古逸叢書本）,緝,38,,齒音第二位,入,緝,四
韻鏡（古逸叢書本）,㗱,38,,齒音第一位,入,緝,四
韻鏡（古逸叢書本）,婪,39,,舌齒音第一位,平,覃,一
韻鏡（古逸叢書本）,含,39,,喉音第三位,平,覃,一
韻鏡（古逸叢書本）,㟏,39,,喉音第二位,平,覃,一
韻鏡（古逸叢書本）,諳,39,,喉音第一位,平,覃,一
韻鏡（古逸叢書本）,毿,39,,齒音第四位,平,覃,一
韻鏡（古逸叢書本）,蠶,39,,齒音第三位,平,覃,一
韻鏡（古逸叢書本）,參,39,,齒音第二位,平,覃,一
韻鏡（古逸叢書本）,簪,39,,齒音第一位,平,覃,一
韻鏡（古逸叢書本）,䜙,39,,牙音第四位,平,覃,一
韻鏡（古逸叢書本）,龕,39,,牙音第二位,平,覃,一
韻鏡（古逸叢書本）,弇,39,,牙音第一位,平,覃,一
韻鏡（古逸叢書本）,南,39,,舌音第四位,平,覃,一
韻鏡（古逸叢書本）,覃,39,,舌音第三位,平,覃,一
韻鏡（古逸叢書本）,探,39,,舌音第二位,平,覃,一
韻鏡（古逸叢書本）,耽,39,,舌音第一位,平,覃,一
韻鏡（古逸叢書本）,咸,39,,喉音第三位,平,咸,二
韻鏡（古逸叢書本）,㰹,39,,喉音第二位,平,咸,二
韻鏡（古逸叢書本）,𤟟,39,,喉音第一位,平,咸,二
韻鏡（古逸叢書本）,攕,39,,齒音第四位,平,咸,二
韻鏡（古逸叢書本）,讒,39,,齒音第三位,平,咸,二
韻鏡（古逸叢書本）,嵒,39,,牙音第四位,平,咸,二
韻鏡（古逸叢書本）,鵮,39,,牙音第二位,平,咸,二
韻鏡（古逸叢書本）,緘,39,,牙音第一位,平,咸,二
韻鏡（古逸叢書本）,諵,39,,舌音第四位,平,咸,二
韻鏡（古逸叢書本）,詀,39,,舌音第一位,平,咸,二
韻鏡（古逸叢書本）,髯,39,,舌齒音第二位,平,鹽,三
韻鏡（古逸叢書本）,廉,39,,舌齒音第一位,平,鹽,三
韻鏡（古逸叢書本）,炎,39,,喉音第四位,平,鹽,三
韻鏡（古逸叢書本）,𡝫,39,,喉音第二位,平,鹽,三
韻鏡（古逸叢書本）,淹,39,,喉音第一位,平,鹽,三
韻鏡（古逸叢書本）,棎,39,,齒音第五位,平,鹽,三
韻鏡（古逸叢書本）,苫,39,,齒音第四位,平,鹽,三
韻鏡（古逸叢書本）,䄡,39,,齒音第二位,平,鹽,三
韻鏡（古逸叢書本）,詹,39,,齒音第一位,平,鹽,三
韻鏡（古逸叢書本）,𪙊,39,,牙音第四位,平,鹽,三
韻鏡（古逸叢書本）,廉,39,,牙音第一位,平,鹽,三
韻鏡（古逸叢書本）,黏,39,,舌音第四位,平,鹽,三
韻鏡（古逸叢書本）,㶣,39,,舌音第三位,平,鹽,三
韻鏡（古逸叢書本）,覘,39,,舌音第二位,平,鹽,三
韻鏡（古逸叢書本）,霑,39,,舌音第一位,平,鹽,三
韻鏡（古逸叢書本）,砭,39,,脣音第一位,平,鹽,三
韻鏡（古逸叢書本）,鬑,39,,舌齒音第一位,平,添,四
韻鏡（古逸叢書本）,嫌,39,,喉音第三位,平,添,四
韻鏡（古逸叢書本）,馦,39,,喉音第二位,平,添,四
韻鏡（古逸叢書本）,尖,39,,齒音第一位,平,添,四
韻鏡（古逸叢書本）,鉗,39,,牙音第三位,平,添,四
韻鏡（古逸叢書本）,謙,39,,牙音第二位,平,添,四
韻鏡（古逸叢書本）,鮎,39,,舌音第四位,平,添,四
韻鏡（古逸叢書本）,甜,39,,舌音第三位,平,添,四
韻鏡（古逸叢書本）,添,39,,舌音第二位,平,添,四
韻鏡（古逸叢書本）,𩬑,39,,舌音第一位,平,添,四
韻鏡（古逸叢書本）,𡒄,39,,舌齒音第一位,上,感,一
韻鏡（古逸叢書本）,頷,39,,喉音第三位,上,感,一
韻鏡（古逸叢書本）,䫲,39,,喉音第二位,上,感,一
韻鏡（古逸叢書本）,晻,39,,喉音第一位,上,感,一
韻鏡（古逸叢書本）,糂,39,,齒音第四位,上,感,一
韻鏡（古逸叢書本）,歜,39,,齒音第三位,上,感,一
韻鏡（古逸叢書本）,慘,39,,齒音第二位,上,感,一
韻鏡（古逸叢書本）,寁,39,,齒音第一位,上,感,一
韻鏡（古逸叢書本）,頷,39,,牙音第四位,上,感,一
韻鏡（古逸叢書本）,坎,39,,牙音第二位,上,感,一
韻鏡（古逸叢書本）,感,39,,牙音第一位,上,感,一
韻鏡（古逸叢書本）,腩,39,,舌音第四位,上,感,一
韻鏡（古逸叢書本）,禫,39,,舌音第三位,上,感,一
韻鏡（古逸叢書本）,襑,39,,舌音第二位,上,感,一
韻鏡（古逸叢書本）,黕,39,,舌音第一位,上,感,一
韻鏡（古逸叢書本）,臉,39,,舌齒音第一位,上,豏,二
韻鏡（古逸叢書本）,豏,39,,喉音第三位,上,豏,二
韻鏡（古逸叢書本）,喊,39,,喉音第二位,上,豏,二
韻鏡（古逸叢書本）,黯,39,,喉音第一位,上,豏,二
韻鏡（古逸叢書本）,摻,39,,齒音第四位,上,豏,二
韻鏡（古逸叢書本）,瀺,39,,齒音第三位,上,豏,二
韻鏡（古逸叢書本）,䑎,39,,齒音第二位,上,豏,二
韻鏡（古逸叢書本）,斬,39,,齒音第一位,上,豏,二
韻鏡（古逸叢書本）,䫡,39,,牙音第四位,上,豏,二
韻鏡（古逸叢書本）,㦿,39,,牙音第二位,上,豏,二
韻鏡（古逸叢書本）,鹼,39,,牙音第一位,上,豏,二
韻鏡（古逸叢書本）,𦊔,39,,舌音第四位,上,豏,二
韻鏡（古逸叢書本）,湛,39,,舌音第三位,上,豏,二
韻鏡（古逸叢書本）,𠐩,39,,舌音第二位,上,豏,二
韻鏡（古逸叢書本）,冉,39,,舌齒音第二位,上,琰,三
韻鏡（古逸叢書本）,斂,39,,舌齒音第一位,上,琰,三
韻鏡（古逸叢書本）,鼸,39,,喉音第三位,上,琰,三
韻鏡（古逸叢書本）,險,39,,喉音第二位,上,琰,三
韻鏡（古逸叢書本）,奄,39,,喉音第一位,上,琰,三
韻鏡（古逸叢書本）,剡,39,,齒音第五位,上,琰,三
韻鏡（古逸叢書本）,陝,39,,齒音第四位,上,琰,三
韻鏡（古逸叢書本）,颭,39,,齒音第一位,上,琰,三
韻鏡（古逸叢書本）,顩,39,,牙音第四位,上,琰,三
韻鏡（古逸叢書本）,儉,39,,牙音第三位,上,琰,三
韻鏡（古逸叢書本）,𩑳,39,,牙音第二位,上,琰,三
韻鏡（古逸叢書本）,檢,39,,牙音第一位,上,琰,三
韻鏡（古逸叢書本）,諂,39,,舌音第二位,上,琰,三
韻鏡（古逸叢書本）,貶,39,,脣音第一位,上,琰,三
韻鏡（古逸叢書本）,苒,39,,舌齒音第二位,上,忝,四
韻鏡（古逸叢書本）,稴,39,,舌齒音第一位,上,忝,四
韻鏡（古逸叢書本）,憯,39,,齒音第二位,上,忝,四
韻鏡（古逸叢書本）,歉,39,,牙音第二位,上,忝,四
韻鏡（古逸叢書本）,孂,39,,牙音第一位,上,忝,四
韻鏡（古逸叢書本）,淰,39,,舌音第四位,上,忝,四
韻鏡（古逸叢書本）,簟,39,,舌音第三位,上,忝,四
韻鏡（古逸叢書本）,忝,39,,舌音第二位,上,忝,四
韻鏡（古逸叢書本）,點,39,,舌音第一位,上,忝,四
韻鏡（古逸叢書本）,𡕢,39,,脣音第四位,上,忝,四
韻鏡（古逸叢書本）,顲,39,,舌齒音第一位,去,勘,一
韻鏡（古逸叢書本）,憾,39,,喉音第三位,去,勘,一
韻鏡（古逸叢書本）,䫲,39,,喉音第二位,去,勘,一
韻鏡（古逸叢書本）,暗,39,,喉音第一位,去,勘,一
韻鏡（古逸叢書本）,俕,39,,齒音第四位,去,勘,一
韻鏡（古逸叢書本）,㨻,39,,齒音第三位,去,勘,一
韻鏡（古逸叢書本）,謲,39,,齒音第二位,去,勘,一
韻鏡（古逸叢書本）,篸,39,,齒音第一位,去,勘,一
韻鏡（古逸叢書本）,儑,39,,牙音第四位,去,勘,一
韻鏡（古逸叢書本）,勘,39,,牙音第二位,去,勘,一
韻鏡（古逸叢書本）,紺,39,,牙音第一位,去,勘,一
韻鏡（古逸叢書本）,妠,39,,舌音第四位,去,勘,一
韻鏡（古逸叢書本）,醰,39,,舌音第三位,去,勘,一
韻鏡（古逸叢書本）,僋,39,,舌音第二位,去,勘,一
韻鏡（古逸叢書本）,馾,39,,舌音第一位,去,勘,一
韻鏡（古逸叢書本）,陷,39,,喉音第三位,去,陷,二
韻鏡（古逸叢書本）,闞,39,,喉音第二位,去,陷,二
韻鏡（古逸叢書本）,蘸,39,,齒音第一位,去,陷,二
韻鏡（古逸叢書本）,顑,39,,牙音第四位,去,陷,二
韻鏡（古逸叢書本）,歉,39,,牙音第二位,去,陷,二
韻鏡（古逸叢書本）,𪉦,39,,牙音第一位,去,陷,二
韻鏡（古逸叢書本）,諵,39,,舌音第四位,去,陷,二
韻鏡（古逸叢書本）,𧸖,39,,舌音第三位,去,陷,二
韻鏡（古逸叢書本）,𪉜,39,,舌音第一位,去,陷,二
韻鏡（古逸叢書本）,染,39,,舌齒音第二位,去,豔,三
韻鏡（古逸叢書本）,殮,39,,舌齒音第一位,去,豔,三
韻鏡（古逸叢書本）,𢜰,39,,喉音第一位,去,豔,三
韻鏡（古逸叢書本）,贍,39,,齒音第五位,去,豔,三
韻鏡（古逸叢書本）,閃,39,,齒音第四位,去,豔,三
韻鏡（古逸叢書本）,䠨,39,,齒音第二位,去,豔,三
韻鏡（古逸叢書本）,占,39,,齒音第一位,去,豔,三
韻鏡（古逸叢書本）,驗,39,,牙音第四位,去,豔,三
韻鏡（古逸叢書本）,覘,39,,舌音第二位,去,豔,三
韻鏡（古逸叢書本）,窆,39,,脣音第一位,去,豔,三
韻鏡（古逸叢書本）,稴,39,,舌齒音第一位,去,㮇,四
韻鏡（古逸叢書本）,酓,39,,喉音第一位,去,㮇,四
韻鏡（古逸叢書本）,䃸,39,,齒音第四位,去,㮇,四
韻鏡（古逸叢書本）,䁮,39,,齒音第三位,去,㮇,四
韻鏡（古逸叢書本）,僭,39,,齒音第一位,去,㮇,四
韻鏡（古逸叢書本）,傔,39,,牙音第二位,去,㮇,四
韻鏡（古逸叢書本）,趝,39,,牙音第一位,去,㮇,四
韻鏡（古逸叢書本）,念,39,,舌音第四位,去,㮇,四
韻鏡（古逸叢書本）,磹,39,,舌音第三位,去,㮇,四
韻鏡（古逸叢書本）,㮇,39,,舌音第二位,去,㮇,四
韻鏡（古逸叢書本）,店,39,,舌音第一位,去,㮇,四
韻鏡（古逸叢書本）,拉,39,,舌齒音第一位,入,合,一
韻鏡（古逸叢書本）,合,39,,喉音第三位,入,合,一
韻鏡（古逸叢書本）,欱,39,,喉音第二位,入,合,一
韻鏡（古逸叢書本）,姶,39,,喉音第一位,入,合,一
韻鏡（古逸叢書本）,趿,39,,齒音第四位,入,合,一
韻鏡（古逸叢書本）,雜,39,,齒音第三位,入,合,一
韻鏡（古逸叢書本）,䟃,39,,齒音第二位,入,合,一
韻鏡（古逸叢書本）,帀,39,,齒音第一位,入,合,一
韻鏡（古逸叢書本）,𣊡,39,,牙音第四位,入,合,一
韻鏡（古逸叢書本）,溘,39,,牙音第二位,入,合,一
韻鏡（古逸叢書本）,閤,39,,牙音第一位,入,合,一
韻鏡（古逸叢書本）,納,39,,舌音第四位,入,合,一
韻鏡（古逸叢書本）,沓,39,,舌音第三位,入,合,一
韻鏡（古逸叢書本）,錔,39,,舌音第二位,入,合,一
韻鏡（古逸叢書本）,答,39,,舌音第一位,入,合,一
韻鏡（古逸叢書本）,洽,39,,喉音第三位,入,洽,二
韻鏡（古逸叢書本）,䶎,39,,喉音第二位,入,洽,二
韻鏡（古逸叢書本）,𨂁,39,,喉音第一位,入,洽,二
韻鏡（古逸叢書本）,霎,39,,齒音第四位,入,洽,二
韻鏡（古逸叢書本）,𨖷,39,,齒音第三位,入,洽,二
韻鏡（古逸叢書本）,插,39,,齒音第二位,入,洽,二
韻鏡（古逸叢書本）,貶,39,,齒音第一位,入,洽,二
韻鏡（古逸叢書本）,䀴,39,,牙音第四位,入,洽,二
韻鏡（古逸叢書本）,恰,39,,牙音第二位,入,洽,二
韻鏡（古逸叢書本）,夾,39,,牙音第一位,入,洽,二
韻鏡（古逸叢書本）,㘝,39,,舌音第四位,入,洽,二
韻鏡（古逸叢書本）,𥃐,39,,舌音第二位,入,洽,二
韻鏡（古逸叢書本）,劄,39,,舌音第一位,入,洽,二
韻鏡（古逸叢書本）,讘,39,,舌齒音第二位,入,葉,三
韻鏡（古逸叢書本）,獵,39,,舌齒音第一位,入,葉,三
韻鏡（古逸叢書本）,瞱,39,,喉音第四位,入,葉,三
韻鏡（古逸叢書本）,偞,39,,喉音第二位,入,葉,三
韻鏡（古逸叢書本）,𢽱,39,,喉音第一位,入,葉,三
韻鏡（古逸叢書本）,涉,39,,齒音第五位,入,葉,三
韻鏡（古逸叢書本）,攝,39,,齒音第四位,入,葉,三
韻鏡（古逸叢書本）,謵,39,,齒音第二位,入,葉,三
韻鏡（古逸叢書本）,讋,39,,齒音第一位,入,葉,三
韻鏡（古逸叢書本）,笈,39,,牙音第三位,入,葉,三
韻鏡（古逸叢書本）,㾜,39,,牙音第二位,入,葉,三
韻鏡（古逸叢書本）,𦀖,39,,牙音第一位,入,葉,三
韻鏡（古逸叢書本）,聶,39,,舌音第四位,入,葉,三
韻鏡（古逸叢書本）,䐑,39,,舌音第三位,入,葉,三
韻鏡（古逸叢書本）,鍤,39,,舌音第二位,入,葉,三
韻鏡（古逸叢書本）,輒,39,,舌音第一位,入,葉,三
韻鏡（古逸叢書本）,協,39,,喉音第三位,入,帖,四
韻鏡（古逸叢書本）,㛍,39,,喉音第二位,入,帖,四
韻鏡（古逸叢書本）,燮,39,,齒音第四位,入,帖,四
韻鏡（古逸叢書本）,䕹,39,,齒音第三位,入,帖,四
韻鏡（古逸叢書本）,妾,39,,齒音第二位,入,帖,四
韻鏡（古逸叢書本）,浹,39,,齒音第一位,入,帖,四
韻鏡（古逸叢書本）,愜,39,,牙音第二位,入,帖,四
韻鏡（古逸叢書本）,頰,39,,牙音第一位,入,帖,四
韻鏡（古逸叢書本）,捻,39,,舌音第四位,入,帖,四
韻鏡（古逸叢書本）,牒,39,,舌音第三位,入,帖,四
韻鏡（古逸叢書本）,怗,39,,舌音第二位,入,帖,四
韻鏡（古逸叢書本）,聑,39,,舌音第一位,入,帖,四
韻鏡（古逸叢書本）,藍,40,,舌齒音第一位,平,談,一
韻鏡（古逸叢書本）,酣,40,,喉音第三位,平,談,一
韻鏡（古逸叢書本）,蚶,40,,喉音第二位,平,談,一
韻鏡（古逸叢書本）,黯,40,,喉音第一位,平,談,一
韻鏡（古逸叢書本）,三,40,,齒音第四位,平,談,一
韻鏡（古逸叢書本）,慙,40,,齒音第三位,平,談,一
韻鏡（古逸叢書本）,坩,40,,牙音第二位,平,談,一
韻鏡（古逸叢書本）,甘,40,,牙音第一位,平,談,一
韻鏡（古逸叢書本）,談,40,,舌音第三位,平,談,一
韻鏡（古逸叢書本）,舑,40,,舌音第二位,平,談,一
韻鏡（古逸叢書本）,擔,40,,舌音第一位,平,談,一
韻鏡（古逸叢書本）,姏,40,,脣音第四位,平,談,一
韻鏡（古逸叢書本）,銜,40,,喉音第三位,平,銜,二
韻鏡（古逸叢書本）,衫,40,,齒音第四位,平,銜,二
韻鏡（古逸叢書本）,巉,40,,齒音第三位,平,銜,二
韻鏡（古逸叢書本）,攙,40,,齒音第二位,平,銜,二
韻鏡（古逸叢書本）,巖,40,,牙音第四位,平,銜,二
韻鏡（古逸叢書本）,嵌,40,,牙音第二位,平,銜,二
韻鏡（古逸叢書本）,監,40,,牙音第一位,平,銜,二
韻鏡（古逸叢書本）,𨂝,40,,脣音第三位,平,銜,二
韻鏡（古逸叢書本）,𩏩,40,,喉音第二位,平,嚴,三
韻鏡（古逸叢書本）,醃,40,,喉音第一位,平,嚴,三
韻鏡（古逸叢書本）,𥰨,40,,齒音第五位,平,嚴,三
韻鏡（古逸叢書本）,嚴,40,,牙音第四位,平,嚴,三
韻鏡（古逸叢書本）,黔,40,,牙音第三位,平,嚴,三
韻鏡（古逸叢書本）,㪁,40,,牙音第二位,平,嚴,三
韻鏡（古逸叢書本）,鹽,40,,喉音第四位,平,鹽,四
韻鏡（古逸叢書本）,懕,40,,喉音第一位,平,鹽,四
韻鏡（古逸叢書本）,燖,40,,齒音第五位,平,鹽,四
韻鏡（古逸叢書本）,銛,40,,齒音第四位,平,鹽,四
韻鏡（古逸叢書本）,潛,40,,齒音第三位,平,鹽,四
韻鏡（古逸叢書本）,籤,40,,齒音第二位,平,鹽,四
韻鏡（古逸叢書本）,䇝,40,,齒音第一位,平,鹽,四
韻鏡（古逸叢書本）,覽,40,,舌齒音第一位,上,敢,一
韻鏡（古逸叢書本）,喊,40,,喉音第二位,上,敢,一
韻鏡（古逸叢書本）,埯,40,,喉音第一位,上,敢,一
韻鏡（古逸叢書本）,槧,40,,齒音第三位,上,敢,一
韻鏡（古逸叢書本）,黲,40,,齒音第二位,上,敢,一
韻鏡（古逸叢書本）,䭕,40,,齒音第一位,上,敢,一
韻鏡（古逸叢書本）,𠪚,40,,牙音第二位,上,敢,一
韻鏡（古逸叢書本）,敢,40,,牙音第一位,上,敢,一
韻鏡（古逸叢書本）,噉,40,,舌音第三位,上,敢,一
韻鏡（古逸叢書本）,菼,40,,舌音第二位,上,敢,一
韻鏡（古逸叢書本）,膽,40,,舌音第一位,上,敢,一
韻鏡（古逸叢書本）,㛧,40,,脣音第四位,上,敢,一
韻鏡（古逸叢書本）,檻,40,,喉音第三位,上,檻,二
韻鏡（古逸叢書本）,㺖,40,,喉音第二位,上,檻,二
韻鏡（古逸叢書本）,黤,40,,喉音第一位,上,檻,二
韻鏡（古逸叢書本）,㨻,40,,齒音第四位,上,檻,二
韻鏡（古逸叢書本）,醶,40,,齒音第二位,上,檻,二
韻鏡（古逸叢書本）,䫡,40,,牙音第二位,上,檻,二
韻鏡（古逸叢書本）,埯,40,,喉音第一位,上,儼,三
韻鏡（古逸叢書本）,㴸,40,,齒音第四位,上,儼,三
韻鏡（古逸叢書本）,儼,40,,牙音第四位,上,儼,三
韻鏡（古逸叢書本）,琰,40,,喉音第四位,上,琰,四
韻鏡（古逸叢書本）,黶,40,,喉音第一位,上,琰,四
韻鏡（古逸叢書本）,漸,40,,齒音第三位,上,琰,四
韻鏡（古逸叢書本）,憸,40,,齒音第二位,上,琰,四
韻鏡（古逸叢書本）,濫,40,,舌齒音第一位,去,闞,一
韻鏡（古逸叢書本）,憨,40,,喉音第三位,去,闞,一
韻鏡（古逸叢書本）,𧵊,40,,喉音第二位,去,闞,一
韻鏡（古逸叢書本）,三,40,,齒音第四位,去,闞,一
韻鏡（古逸叢書本）,暫,40,,齒音第三位,去,闞,一
韻鏡（古逸叢書本）,闞,40,,牙音第二位,去,闞,一
韻鏡（古逸叢書本）,𪉦,40,,牙音第一位,去,闞,一
韻鏡（古逸叢書本）,擔,40,,舌音第三位,去,闞,一
韻鏡（古逸叢書本）,賧,40,,舌音第二位,去,闞,一
韻鏡（古逸叢書本）,擔,40,,舌音第一位,去,闞,一
韻鏡（古逸叢書本）,㽉,40,,喉音第三位,去,鑑,二
韻鏡（古逸叢書本）,㒈,40,,喉音第二位,去,鑑,二
韻鏡（古逸叢書本）,𪒠,40,,喉音第一位,去,鑑,二
韻鏡（古逸叢書本）,釤,40,,齒音第四位,去,鑑,二
韻鏡（古逸叢書本）,鑱,40,,齒音第三位,去,鑑,二
韻鏡（古逸叢書本）,懺,40,,齒音第二位,去,鑑,二
韻鏡（古逸叢書本）,覱,40,,齒音第一位,去,鑑,二
韻鏡（古逸叢書本）,鑑,40,,牙音第一位,去,鑑,二
韻鏡（古逸叢書本）,埿,40,,脣音第三位,去,鑑,二
